finest,2,0.885296025
pretty,2,0.88509342
set,2,0.89824115
antique,2,0.8849841199999999
urban,2,0.863801
wolf,2,0.91001763
calamity,2,0.97092088
play,2,0.8628022
athlete,2,0.908311235
hot,2,0.88375943
many,2,0.9233939
direction,2,0.92308647
sketch,2,0.860053485
shopping,2,0.88317085
tea,2,0.956036715
user,2,0.8963304750000001
mug,2,0.9685237499999999
type,2,0.8577619000000001
election,2,0.93351465
sport,2,0.881499875
soccer,2,0.856143315
war,2,0.88021615
hair,2,0.8798623
cutout,2,0.9416385199999999
bull,2,0.8795888700000001
fall,2,0.879002565
empty,2,0.941349745
jersey,2,0.98231545
service,2,0.9051934500000001
rain,2,0.92910147
sun,2,0.85312924
light,2,0.852541745
beagle,2,0.85238981
leaf,2,0.9188962
collar,2,0.85185659
headwear,2,0.9816876
sale,2,0.9518809349999999
danger,2,0.89222365
backyard,2,0.848718815
connection,2,0.89206835
interaction,2,0.84692525
visor,2,0.94021983
owner,2,0.926945275
monochrome,2,0.94020635
sexy,2,0.8909670000000001
front,2,0.7498400700000001
outside,2,0.9013429
site,2,0.9012590199999999
asphalt,2,0.9126804150000001
interface,2,0.8727536149999999
subway system,2,0.9482494
number,2,0.838985
sand,2,0.91246352
form,2,0.88897458
dark,2,0.87075405
milk,2,0.83224768
designing,2,0.8309396499999999
toy,2,0.830889765
money,2,0.83052224
boxer,2,0.888865625
science,2,0.828301
dawn,2,0.9348527799999999
cup,2,0.9874874
layout,2,0.82531585
spaniel,2,0.8690824699999999
military,2,0.825129565
sheep,2,0.91070495
industry,2,0.8232137749999999
wallpaper,2,0.8680084349999999
letter,2,0.8190544
track and field,2,0.88800708
model,2,0.81542162
blank,2,0.8095986
guard,2,0.8879671499999999
note,2,0.887617235
bill,2,0.910697535
menu (food),2,0.89902847
information,2,0.9101417249999999
safe,1,0.88546443
adolescent,1,0.88307613
league,1,0.8830334
felt up,1,0.88298315
mountain,1,0.98767793
steering wheel,1,0.9404
sight,1,0.90932906
container,1,0.88178927
bunker,1,0.9875733
healthy,1,0.90904844
classroom,1,0.9708046
control,1,0.880147
dirty,1,0.97008884
painting,1,0.9391562
curiosity,1,0.93890893
town,1,0.87923706
bed,1,0.9698224
espresso,1,0.9374175
mountain peak,1,0.87790203
leader,1,0.9068378
bedroom,1,0.9689108
staring,1,0.8774266
boutique,1,0.9362783
breakfast,1,0.87694746
interior design,1,0.90584254
agriculture,1,0.90575963
anticipation,1,0.90549767
dashboard,1,0.9686097
dachshund,1,0.93461937
golf,1,0.9999944
picket,1,0.93452454
shining,1,0.87574625
crisis,1,0.9043032
wooden,1,0.8751222
gloves,1,0.874894
signal,1,0.98551655
wheel,1,0.87465334
sleeveless,1,0.9339429
vehicle window,1,0.90284574
fruit,1,0.8736361
accident,1,0.87361944
television,1,0.8729812
driver,1,0.96711326
hike,1,0.90252644
login,1,0.9335756
wind,1,0.87248313
racket,1,0.8718797
cloud,1,0.9645443
german shepherd,1,0.8714977
triangle,1,0.96360147
footrace,1,0.8713149
par,1,0.98425996
intersection,1,0.931522
museum,1,0.8705116
writing,1,0.87037784
pug,1,0.9617634
stadium,1,0.9838549
smooth,1,0.86970794
sheepdog,1,0.9009874
flood,1,0.96117234
floor,1,0.9827385
element,1,0.8688464
decoration,1,0.8685858
maternity,1,0.86852616
glamour,1,0.90007675
pants,1,0.8678776
river,1,0.8677553
tag,1,0.95924926
furry,1,0.867105
blouse,1,0.9279439
patient,1,0.89941204
tennis match,1,0.8665732
sequence,1,0.8993593
graph,1,0.86567676
victorian,1,0.95912445
message,1,0.8988933
footwear,1,0.86487055
rock,1,0.9575043
force,1,0.9263464
bulldog,1,0.9263041
arrow,1,0.9262223
calligraphy,1,0.89821136
parquet,1,0.9571197
valley,1,0.86353993
tournament,1,0.9258907
weather,1,0.9248925
storm,1,0.95670915
putt,1,0.99962175
obeisance,1,0.8963469
hole,1,0.9993763
Christmas,1,0.89563465
adventure,1,0.86027884
hardwood,1,0.95420396
cappuccino,1,0.8599825
championship,1,0.89511406
singer,1,0.8950318
triangular,1,0.85835207
tattoo,1,0.85820305
telephone,1,0.8943788
pillow,1,0.894127
bungalow,1,0.89404035
moon,1,0.92412806
glazed,1,0.8567185
billboard,1,0.9803237
notebook,1,0.9232922
nude,1,0.89363503
rap,1,0.8932829
guidance,1,0.9801539
grey,1,0.92304474
texture,1,0.893143
golf club,1,0.99929607
collie,1,0.95082855
brim,1,0.95044875
four,1,0.85456276
knowledge,1,0.8927934
fedora,1,0.8544487
climate change,1,0.8542086
banking,1,0.95014775
tennis player,1,0.8923142
fast,1,0.92098683
scenic,1,0.9207094
accessory,1,0.97903603
make hole,1,0.9787494
jacket,1,0.85014623
trip (journey),1,0.8497906
endanger,1,0.8913063
panoramic,1,0.8492563
reminder,1,0.9194435
ancient,1,0.91924596
course,1,0.9985469
set up,1,0.84832907
sweet,1,0.8476018
friendly,1,0.91895765
club,1,0.9982874
cold,1,0.8466076
driveway,1,0.91886467
bathroom,1,0.94677514
alphabet,1,0.8447919
comfort,1,0.91775006
parchment,1,0.8896726
marathon,1,0.8441149
classic,1,0.88945234
vacation,1,0.84334755
top wear,1,0.94615656
identity,1,0.88888854
finance,1,0.9169643
post,1,0.8413553
automotive,1,0.8408745
refreshment,1,0.8406415
hurry,1,0.888796
vest,1,0.94571364
caffeine,1,0.83890295
tiny,1,0.8382256
shape,1,0.9163064
enjoyment,1,0.8359946
celebration,1,0.8354255
putter,1,0.99728703
race (competition),1,0.8344093
litter,1,0.91617745
rough,1,0.9150875
season,1,0.8311182
ornate,1,0.914442
porch,1,0.83091515
signpost,1,0.9446496
football,1,0.8307136
doctor,1,0.8306078
flower,1,0.9143246
strange,1,0.8295057
lecture,1,0.8861195
aluminum,1,0.82883835
hotel,1,0.9140531
research,1,0.82716167
pool,1,0.8264406
option,1,0.94464165
golfer,1,0.9998659
reclining,1,0.82544005
luggage,1,0.9435219
tennis,1,0.9426212
hospital,1,0.94201124
nostalgia,1,0.8251097
musician,1,0.8849857
active,1,0.9119688
speed,1,0.8228674
confection,1,0.8203133
style,1,0.8848838
bath,1,0.81931484
fairway,1,0.996668
merino,1,0.81828094
garage,1,0.8179425
roof,1,0.81743526
patio,1,0.91138446
porcelain,1,0.8162303
sports equipment,1,0.911379
blacktop,1,0.81517667
delicious,1,0.812948
long,1,0.81278896
mirror,1,0.81033933
steel,1,0.8841512
weapon,1,0.8059154
graphic design,1,0.80588555
horizontal plane,1,0.80563056
wealth,1,0.8045829
diet,1,0.80403835
ceramic,1,0.8038708
teddy,1,0.8031744
three,1,0.88384014
grow,1,0.8014888
wall,1,0.9732354
stainless steel,1,0.8008834
coat,1,0.8005435
facial hair,1,0.79985243
chrome,1,0.7996688
participate,1,0.989571
wild,1,0.88342285
sweatshirt,1,0.79527307
action energy,1,0.79497397
stamp,1,0.7921525
round out,1,0.79057
logo,1,0.7897414
euro,1,0.78905165
still life,1,0.7875627
apartment,1,0.78629565
disease,1,0.78507817
facts,1,0.7814783
typographic,1,0.77995574
wave,1,0.7796601
reflection,1,0.77842677
birth,1,0.77775365
clean,1,0.77655447
background,1,0.77350235
equipment,1,0.7720378
simplicity,1,0.7716582
hood,1,0.76947725
graffiti,1,0.76941335
bowl,1,0.76477885
restaurant check,1,0.7638252
keyboard,1,0.9105493
highway,1,0.75942695
mansion,1,0.75866723
management,1,0.7573544
International,1,0.75584924
abdomen,1,0.75413626
company,1,0.7509308
blue sky,1,0.941115
currency,1,0.74543947
trophy,1,0.7401545
market,1,0.7396655
intelligence,1,0.739409
vision,1,0.73015606
university,1,0.7295115
square,1,0.7269312
achievement,1,0.7257316
sea,1,0.71784014
fatigue,1,0.7066544
